No,Age,Male/Female,number sequences marks,number sequences time(s),number sequences duration,number sequences answered,perimeter marks,perimeter time(s),perimeter duration,perimeter answered,ratio marks,ratio time(s),ratio duration,ratio answered,fractions/decimals marks,fractions/decimals time(s),fractions/decimals duration,fractions/decimals answered,indices marks,indices time(s),indices duration,indices answered,algebra marks,algebra time(s),algebra duration,algebra answered,angles marks,angles time(s),angles duration,angles answered,volume and capacity marks,volume and capacity time(s),volume and capacity duration,volume and capacity answered (1),area marks,area time(s),area duration,area answered (2),probability marks,probability time(s),probability duration,probability answered (4),Total,Pre-Marks,Pure math marks (47),Applied math mark (53),No of questions attempted (21),Preferred Study Method,Preferred Lesson,Disliked lesson,fav subject,disliked subject,Peer
1235,14,M,5,188,154,2,3.397184959,160,122,2,7,205,45,2,4,31,383,2,0.321937154,386.4467092,220,2,5,860,293,1,5,1392,334,2,2,2428,441,1,1,2725,267,2,3,1205.913208,483,4,58.17726253,10,22.80890812,9.164379384,10,practicing,ratio,triangles,ict,english,24
1236,15,M,4,176,40,1,2.907161877,462,60,2,3,706,15,2,0,670,846,2,0,1618.943767,248,1,3,0,61,1,12,330,698,2,0,1028.696143,418,0,2,1428.1089,0,2,6,2122.954745,2,3,36.26741685,Ab ,4.216309091,24.14329078,18,figures,angles,circle theory,sinhala,history,10
1237,14,M,4,147,148,2,2,465,56,2,3,900,339,2,9,251,27,2,0.874513738,1337.29175,466,1,10,274,0,2,7,1888,138,2,0,2428,431,1,2,1911.903093,0,1,1,1985.454862,395,2,31.37864971,69,10.99494464,27.2422008,17,practicing,algebra,triangles,sinhala,science,20
1238,15,M,3,337,301,1,3.79883503,468,339,2,3,811,48,1,8,785,123,2,0.247217868,2210,94,1,4,930,36,2,8,2383,425,2,1,2428,0,1,1,2094.761429,0,1,3,812.7064748,593,0,15.41934642,Ab ,26.89549437,21.04086017,10,Only school lessons,fractions/decimals,set theory,ict,maths,24
1239,15,F,3,208,40,2,2.598030953,318,56,2,6,166,87,2,4,905,681,1,2.274464883,841.024153,113,2,8,1259,262,2,13,2262,601,1,0,2428,347,1,0,1422.304175,381,1,4,2435,131,2,40.35944106,35,20.66863164,37,17,practicing,angles,triangles,sinala,PTS,20
1240,15,M,5,139,233,2,3.761316654,565,235,2,6,678,49,2,6,1388,463,1,0.378759789,887.7682115,0,2,5,2036,422,1,11,1662,386,2,0,0,33,0,0,1687.296404,0,2,9,2435,745,0,37.98404055,39,21.01709976,17.97241812,15,practicing,angles,none,health,geography,20
1241,15,M,6,186,90,2,3.253967697,409,516,2,3,837,310,1,0,1031,295,1,0,315.1828924,0,0,4,896,593,0,7,1587,185,2,1,570.4228587,0,1,4,2287.329205,580,1,5,1937.601271,469,2,61.82806236,25,11.95883997,20.47705464,15,figures,angles,triangles,science,buddhism,10
1242,13,M,3,156,40,1,2.238151528,372,271,2,5,160,49,2,5,1203,115,2,0,540.6133945,318,1,6,1622,83,1,0,971,467,2,0,7.311455301,395,1,3,2140.947299,394,1,0,895.6150581,102,1,50.06190816,9,17.0191913,16.79586398,12,Only school lessons,algebra,percentages,none,geography,24
1243,14,M,6,229,58,2,3.919342854,335,572,2,6,754,63,2,1,732,367,1,0,747.9563533,114,1,5,1401,60,1,0,1514,497,2,0,0,0,0,0,1782.655649,0,2,6,1830.174979,16,2,56.64431516,3,24.47001621,8.916799994,14,figures,number sequences,circle theory,sinhala,geography,24
1244,14,F,4,90,40,2,3.207709021,149,56,2,7,496,15,2,4,722,196,2,0,1360.97581,43,2,6,1151,176,1,11,2029,438,2,1,2428,0,1,2,580.3538117,0,2,7,1285.347185,332,4,20.88820977,40,2,10.55420181,20,figures,angles,set theory,none,maths,24
1245,14,F,5,94,163,2,2.582159176,336,296,2,11,322,190,2,0,699,566,1,0,1502.340758,570,2,11,1406,0,1,4,1762,249,2,2,1080.397672,0,1,1,1431.044497,55,2,3,1860.883982,201,1,31.86725749,37,16.92737683,7.694074485,14,figures,ratio,percentages,science,geography,10
1246,14,F,5,98,83,2,3.390875744,393,151,2,6,446,183,2,0,368,0,1,1.25091787,646.4268329,301,2,3,80,496,1,8,2001,595,2,2,1770.023862,75,1,0,1101.033056,0,2,0,2435,66,0,18.15658785,25,4.033574924,8.380633302,11,practicing,angles,geometry,none,home science,10
1247,15,M,4,40,64,2,5,503,162,2,5,342,15,2,7,672,801,1,1.389431693,1016.869808,224,2,9,400,529,2,6,1431,98,2,0,796.5557023,227,1,1,1931.236447,192,2,3,1464.114015,184,3,23.39467495,20,19.29462995,27.76745332,17,practicing,algebra,volume and capacity,dancing,maths,20
1248,15,F,2,92,300,2,4.127367396,383,479,2,7,434,273,2,0,0,273,2,1.252635079,975.7569955,583,1,4,769,318,1,2,1224,399,2,2,1591.95946,129,1,0,2725,958,1,2,2435,0,4,22.23420044,2,10.42111221,19.45962405,20,practicing,ratio,none,dancing,geography,10
1249,14,F,3,40,216,2,4.577507079,543,81,2,2,720,114,2,4,321,717,2,0.962598949,1329.047735,227,2,0,2036,440,1,8,1541,531,2,1,0,121,1,2,2718.511659,1362,2,3,2435,348,2,51.92921293,2,11.72837049,17.63402519,15,figures,angles,roman numbers,none,none,14
1250,15,F,2,135,40,2,3.70826046,230,104,2,7,623,293,2,0,678,285,0,0.368434121,665.742681,80,2,5,1155,193,2,9,939,734,2,2,658.5354781,524,1,4,395.2935676,0,2,2,0,255,3,34.58260242,15,13.57865985,25.61510126,14,figures,angles,triangles,none,sinhla,10
1251,14,F,3,168,150,2,2.077672223,603,341,2,2,340,15,2,2,1230,0,2,0.115903458,955.2728663,0,2,0,674,180,2,13,1194,248,1,1,1883.322911,0,1,1,1613.623193,0,2,2,2435,191,1,23.23041033,9,28.5,22.41780501,17,Only school lessons,angles,circle theory,science,history,14
1252,15,F,3,156,207,2,3.358756374,480,118,2,5,412,257,2,8,1300,397,1,0.961966164,912.6796606,517,1,4,1543,223,0,9,1611,267,2,2,657.9253593,0,1,1,2359.859625,467,1,0,1110.165272,271,2,32.96223982,2,15.66693983,9.533542732,13,Only school lessons,angles,circle theory,english,sinhla,24
1253,14,M,4,337,91,1,4.072141867,110,71,2,11,861,201,2,5,976,360,1,0.037575422,1524.374186,625,2,2,1624,0,2,4,490,651,2,1,0,764,1,1,1291.38264,306,1,1,1407.218355,670,0,29.5294968,Ab ,20.46989176,27.7270552,10,practicing,ratio,set theory,maths,buddhism,24
1254,14,M,5,143,71,2,3.008411296,518,251,2,4,642,15,2,6,788,298,1,0.968927714,1158.084986,793,1,3,474,687,2,13,1891,649,2,1,758.2354389,85,1,3,1224.959512,0,2,3,1536.00615,755,3,12.58724165,3,18.99322637,6.564564886,20,figures,angles,circle theory,ict,geography,24
1255,15,F,2,139,99,2,3.83821754,156,281,2,11,455,437,2,8,1288,0,2,0.329614309,699.9277817,177,2,2,1190,255,1,8,1388,247,2,2,1411.80264,2,0,2,1843.231062,84,2,1,2001.283776,0,3,44.74573018,7,9.979011305,32.94787634,15,figures,ratio,fractions,none,maths,24
1256,14,F,4,129,135,2,2.606552756,580,242,2,8,160,17,2,3,701,485,1,0.25700645,1477.057017,414,2,4,389,233,2,6,2321,147,2,0,2194.591574,536,1,1,1452.64013,141,1,6,547.9884367,222,1,30.71147453,10,12.51622305,16.74655078,13,figures,ratio,fractions,dancing,buddhism,20
1257,14,M,4,113,225,1,3.739190848,408,390,2,10,906,134,1,3,524,293,2,0.134872024,1156.018125,453,1,4,2036,285,2,8,1709,466,2,0,0,109,1,2,2693.305783,408,2,4,1649.337791,0,4,6,10,16.22168707,17.70239055,15,figures,ratio,volume and capacity,civics,geography,20
1258,15,M,3,66,170,2,2.996877705,553,122,2,4,319,147,2,0,666,414,1,0,1731.37528,248,1,6,953,726,1,7,1725,754,2,2,578.6819013,0,1,4,2411.62803,293,2,0,1870.161907,213,4,29.7456233,10,22.87563806,5.253193977,20,practicing,angles,triangle theory,history,maths,10
1259,14,M,4,40,40,2,2,110,169,2,11,375,221,2,0,935,510,0,0.055032569,1351.985389,464,2,7,464,50,2,2,1421,589,2,1,437.5021238,442,0,5,1015.303867,375,2,4,723.0038512,738,4,62.5,37,21.99028628,12.91174691,16,figures,ratio,triangle theory,home science,tamil,10
1260,13,M,4,123,111,2,2.47422569,295,127,2,8,1067,140,1,1,1188,1217,2,0,1334.960653,0,1,1,1200,253,1,7,2397,754,2,0,439.8651935,309,0,0,1570.374532,0,2,7,1187.590035,736,0,53.45471698,7,22.63378431,27.61334619,16,practicing,ratio,triangles,maths,geography,24
1261,14,F,2,297,40,2,2.180674167,436,169,2,6,160,214,2,5,793,860,2,0,1004.067705,153,2,1,1246,347,2,10,843,72,2,0,1947.931411,662,1,2,2093.959619,233,2,3,1245.560076,13,0,27.99188408,40,17.29319587,16.37639481,18,figures,angles,none,sinala,english,24
1262,15,F,2,80,117,2,3.982910674,110,117,2,5,742,246,2,0,0,0,2,0.145668017,1343.567397,513,2,4,340,186,1,10,1929,125,2,0,1586.707685,902,1,1,2146.187385,61,2,2,992.5662577,455,1,6,39,26.24967483,24.03184137,21,figures,angles,geometry,science,geography,10
1263,15,M,2,40,167,2,5,236,248,2,3,268,64,2,4,342,241,2,0.84354171,1653.645836,0,1,10,1348,476,1,0,1275,323,2,2,1511.429204,811,1,2,2136.01956,1147,1,4,1993.469167,314,4,25.14700729,69,28.5,14.3562891,20,figures,algebra,geometry,dancing,maths,10
1264,14,M,4,40,75,1,2.256501416,249,264,1,10,160,47,2,0,1205,816,2,0,168.2135781,0,1,7,1397,110,1,11,1303,752,2,2,1649.71919,168,1,3,2725,257,2,8,1510.987681,575,2,32.74840092,18,12.53090515,18.8922985,18,figures,angles,triangles,none,science,10
1265,14,M,3,87,78,2,3.29423521,512,273,2,7,234,462,2,4,66,240,2,0.440501929,2161.142103,0,1,3,1225,329,2,13,1696,72,2,0,199.0839414,0,1,1,2114.903306,0,2,7,899.0667417,179,2,62.5,8,27.23580279,21.47558453,21,Only school lessons,angles,volume and capacity,english,buddhism,20
1266,15,M,3,337,114,2,4.032236177,170,158,2,9,172,302,2,0,554,127,2,0,749.9339296,764,1,7,1246,43,2,5,1775,90,2,4,1594.808986,41,1,1,315.7669292,373,2,0,2435,53,4,51.62423273,3,21.78441058,9.017145358,18,Only school lessons,ratio,set theory,sinhala,english,10
1267,15,M,2,250,136,2,3.266313312,437,105,1,6,259,46,2,11,920,0,1,1.35315685,1122.794138,477,0,6,2036,84,1,12,1841,478,2,3,2428,0,1,3,2212.447664,218,2,1,712.181698,618,0,24.23717757,5,13.66661582,12.1044283,17,practicing,angles,triangle theory,science,science,24
1268,13,M,3,123,128,1,2.369684184,121,133,2,8,544,261,2,0,946,411,2,0.606139322,1457.440105,0,2,7,569,154,2,6,1789,306,2,0,2428,96,1,4,2348.340533,1,2,2,1020.826908,184,2,27.87983519,37,12.01161468,21.26871336,18,figures,ratio,volume and capacity,maths,maths,10
1269,13,M,5,257,243,2,3.80891859,367,284,2,5,384,218,1,6,0,252,2,0,767.164048,202,1,1,759,0,2,13,1478,370,2,0,0,85,1,0,2725,456,2,5,1418.902502,121,2,37.96345362,39,20.68619601,9.336668828,15,figures,angles,geometry,health,PTS,24
1270,15,F,4,88,113,2,2,536,56,2,6,415,165,2,3,737,0,2,2.607164941,606.1278871,0,2,0,2036,0,1,11,1608,72,1,0,1952.968513,87,1,0,696.0592748,860,2,1,2323.536621,403,3,6,69,16.52697139,8.011100287,15,practicing,angles,percentages,home science,geography,14
1271,15,F,4,70,120,2,2.613078902,414,56,2,6,230,272,2,11,954,328,2,0,382.0574255,96,1,9,2036,333,1,8,533,345,2,1,66.90769462,1097,0,0,326.7321323,42,2,0,23.6871086,604,0,34.16062609,40,28.03108498,27.42017007,16,practicing,fractions/decimals,decimals,science,tamil,24
1272,15,F,3,76,55,2,2.244042101,216,223,2,7,364,441,2,0,1445,798,1,0,1046.023691,271,2,7,565,3,1,7,1301,809,2,0,2428,352,1,3,2562.00285,0,1,1,2435,434,2,25.19593683,15,15.67928229,16.55724807,13,figures,ratio,decimals,maths,buddhism,10
1273,15,M,6,211,123,2,4.398907318,368,92,2,3,372,134,2,0,374,503,2,0,585.8946887,242,2,2,1625,152,1,13,1412,416,2,1,447.0037184,509,0,2,1555.290785,0,2,7,614.9568919,646,4,45.15137711,2,20.78981061,8.854535885,13,practicing,angles,set theory,none,english,10
1274,15,M,3,40,73,1,3.956469474,526,102,2,9,490,236,2,0,308,248,2,2.073579976,274.8822842,157,1,8,2036,616,2,6,941,356,1,1,1807.477157,1043,1,3,1295.85686,1037,2,1,1198.882772,0,0,25.04376618,5,2,14.95801051,15,practicing,ratio,circle theory,home science,sinhla,10
1275,14,M,3,43,227,2,4.405140608,546,56,2,11,587,230,1,3,499,80,2,1.471192349,1492.605916,667,2,7,695,258,2,6,2189,410,1,1,2428,409,0,0,2075.517013,81,1,0,506.6977072,0,4,54.06559818,6,14.8400414,22.16739037,11,practicing,ratio,triangles,maths,science,14
1276,13,M,2,252,253,2,2.410558588,540,237,2,7,238,175,1,8,895,351,2,1.615592091,415.9984401,3,1,10,984,407,1,12,1488,703,2,1,1323.626665,142,1,4,278.2897605,599,2,5,1334.271504,576,2,24.56480324,7,28.5,16.20114921,14,Only school lessons,angles,fractions,sinala,maths,20
1277,14,M,3,299,69,2,2.396129711,547,310,2,7,160,95,2,4,964,0,2,0.013064198,594.5641493,423,2,0,1712,393,2,5,1241,199,2,1,505.287406,289,1,2,1749.35256,562,1,3,1370.070536,265,4,26.35331976,8,12.83058318,3,18,Only school lessons,ratio,triangle theory,science,science,14
1278,15,M,3,92,240,2,3.247954392,265,56,2,7,388,202,2,0,1119,674,2,0,1682.127465,379,1,7,746,274,1,13,1147,72,2,0,2381.544153,522,1,3,2725,847,2,0,312.906771,62,3,14.4348106,8,12.69846201,22.20177051,15,practicing,angles,area,health,buddhism,10
1279,14,M,3,162,145,2,2.100448728,193,121,2,6,404,154,2,1,1078,413,2,1.174066726,0,249,2,2,2036,0,1,1,1292,485,2,2,581.0172999,195,0,0,609.4138801,751,2,10,2115.649978,46,2,62.5,8,17.72906686,34.77334853,21,practicing,probability,circle theory,none,english,14
1280,15,F,5,54,101,2,3.375203665,372,188,2,2,699,260,2,2,842,643,1,0,289.441258,343,2,1,2036,100,2,12,1086,346,2,1,899.9770185,0,1,1,2517.641301,0,2,5,1562.45837,83,2,62.5,5,16.92044638,11.40016348,18,Only school lessons,angles,roman numbers,ict,home science,24
1281,14,F,5,137,68,2,2.159971392,137,56,2,1,821,170,2,3,619,659,1,0,0,289,1,12,1437,480,1,11,1418,403,2,2,0,120,1,1,1701.389874,299,2,3,2435,304,3,23.52356492,25,15.7986214,26.26700872,15,figures,algebra,simultaneous equations,buddhism,home science,24
1282,14,M,3,147,242,2,4.158687333,465,373,2,6,351,15,2,4,197,986,2,0.335114901,0,0,2,10,818,259,0,9,2165,230,2,2,664.4230322,0,0,5,2311.309828,161,2,3,501.7666997,548,0,62.5,20,9.606697189,37,19,figures,algebra,volume and capacity,dancing,history,24
1283,15,M,4,83,89,2,2.882728803,247,430,2,4,207,32,1,10,1001,805,2,0.338399484,10.26554196,747,1,10,1878,674,1,12,917,72,1,0,1112.322006,548,1,2,1124.32615,1102,1,2,2435,344,1,24.01362447,78,24.47804883,17.72814688,15,Only school lessons,angles,simultaneous equations,sinala,english,20
1284,13,F,2,57,151,2,4.620791205,679,93,2,7,962,15,2,0,0,128,2,0,1066.310852,58,2,9,1696,286,1,13,1621,72,2,3,2428,0,0,0,1910.479756,805,2,5,2205.058996,0,0,24.91889133,28,16.04201726,10.29243157,19,practicing,angles,decimals,civics,PTS,10
1285,14,M,4,189,183,2,3.174356399,110,56,1,10,478,355,2,5,959,526,1,0.359928226,1053.455533,557,2,8,1747,278,1,10,1324,164,2,0,1168.763423,640,1,0,2725,0,2,3,1046.571488,622,4,13.87596098,5,28.5,4.059287705,21,figures,ratio,set theory,civics,none,20
1286,15,F,4,238,118,2,4.273107995,110,428,2,2,435,15,2,2,899,132,2,0,487.8853589,469,1,4,427,310,2,7,1667,409,2,0,1403.793235,171,1,1,1781.566532,625,2,1,739.1446682,518,3,33.10640881,25,28.5,5.253573248,16,Only school lessons,angles,set theory,maths,tamil,24
1287,14,F,4,107,255,1,3.829560781,231,361,2,4,442,208,2,0,1338,0,1,1.019037606,1851.030803,0,0,0,0,183,2,8,1578,627,2,1,1559.173923,0,1,0,1258.413079,755,2,0,2435,477,4,16.74491527,39,19.4364006,24.409539,20,practicing,angles,roman numbers,history,maths,10
1288,14,F,2,275,248,2,2.876196129,682,407,2,5,160,349,2,1,722,1006,2,1.324415474,453.7017758,99,1,12,1278,0,2,10,1794,394,2,0,2093.035263,85,1,2,2350.856921,0,1,1,602.216609,476,1,31.49157519,23,14.84118878,3,20,figures,algebra,geometry,health,buddhism,20
1289,15,F,2,149,127,2,3.827362573,478,260,2,7,453,294,2,0,450,578,1,2.228137967,1352.967627,264,0,0,1650,642,1,7,1663,72,2,0,2140.040177,253,1,3,2471.158041,26,1,2,1939.939622,52,4,60.56341512,15,20.01783299,19.59611116,15,Only school lessons,ratio,volume and capacity,dancing,none,10
1290,14,M,4,88,103,2,3.699188102,610,123,2,3,630,79,1,8,1148,237,2,0,1230.055492,162,1,3,1950,429,2,8,604,130,2,1,494.5741497,0,1,1,2332.316697,64,1,0,2435,245,0,10.44886205,69,17.54309988,18.03877344,10,figures,fractions/decimals,fractions,history,PTS,24
1291,13,M,3,138,140,2,2.657979567,261,255,2,10,160,72,1,1,1035,0,2,0.29432519,955.2447112,700,2,9,1323,0,2,6,1551,72,2,1,901.0364385,0,1,3,1526.580213,1061,2,7,2435,18,1,62.5,5,28.24043469,22.92314065,16,practicing,ratio,area,home science,science,24
1292,14,F,4,231,87,2,2.387546726,439,119,2,7,767,277,2,4,1063,0,2,0,177.5085973,0,0,6,857,157,2,8,1734,72,1,2,1759.845534,374,1,2,770.1895575,775,1,1,1989.899891,332,4,23.98031061,9,26.45212029,17.08200632,16,Only school lessons,angles,decimals,science,health,24
1293,14,M,4,98,183,2,3.980889309,143,211,2,7,458,55,2,7,767,237,2,0,1057.90073,0,2,2,412,146,1,4,2228,272,2,0,739.5098385,414,1,2,2123.386881,853,0,6,984.888265,17,3,37.84199001,37,24.30583816,32.33463045,16,Only school lessons,ratio,triangles,dancing,buddhism,24
1294,14,M,5,165,40,2,3.196868387,376,234,2,9,449,61,2,2,356,586,2,0,1561.785386,539,2,8,1551,0,0,0,1644,201,2,1,1126.084713,0,1,2,1178.462402,553,2,2,1480.297766,49,2,36.69609124,25,25.14390879,22.74491043,17,figures,ratio,circle theory,dancing,english,24
1295,13,M,3,145,128,2,3.975857016,110,123,2,7,160,217,1,2,1007,309,1,0.370494966,910.4367925,632,2,8,1218,271,1,8,1186,917,2,0,1617.098309,184,1,0,1907.835321,0,2,5,691.5177502,101,2,47.77923292,25,2,6.879114437,18,Only school lessons,algebra,triangle theory,history,science,20
1296,13,M,4,222,189,2,3.591829825,395,106,2,9,302,53,2,2,330,206,2,1.468154962,923.7135978,451,2,6,1678,205,1,10,1506,272,2,1,2280.585296,630,0,2,2252.127859,357,1,2,967.8005772,377,1,39.19546424,35,14.70647898,23.12729725,15,figures,angles,set theory,maths,none,20
1297,13,M,3,90,137,2,2.422822171,162,128,2,0,712,225,2,9,577,794,2,1.088805054,881.8639799,0,1,8,1688,499,2,13,1268,72,2,0,2428,0,1,0,2725,0,2,6,1279.361286,248,3,15.00296122,7,20.30287083,37,21,figures,angles,geometry,ict,geography,10
1298,13,M,3,319,116,2,2.734179699,293,395,2,7,793,107,2,7,575,364,1,0.511145041,1760.400999,453,2,1,924,200,1,3,2431,279,1,2,0,213,1,0,1416.909802,0,2,9,2435,297,2,36.96163754,25,14.08182998,31.69866781,15,figures,probability,decimals,home science,home science,14
1299,14,F,5,40,103,2,2.844917718,233,198,2,4,708,180,2,11,236,533,2,0,814.720261,280,2,6,438,45,1,10,2431,228,2,0,1665.447804,103,1,1,1553.479716,189,2,9,786.4911836,34,1,29.90283358,23,7.407942077,13.80722357,19,Only school lessons,fractions/decimals,roman numbers,civics,tamil,24
1300,13,F,2,191,102,2,3.857785162,390,163,2,11,294,17,1,8,1063,0,1,1.541455877,0,0,2,10,1169,225,0,13,1501,313,2,2,121.9624282,398,1,4,776.7745397,0,1,0,2435,0,1,26.57774817,18,21.97531683,25.46171279,21,Only school lessons,angles,decimals,home science,health,24
1301,15,F,4,77,113,2,3.597811331,326,56,2,6,848,296,1,6,308,530,2,0.868438558,1612.583627,538,2,3,968,102,1,8,2199,127,2,2,0,0,1,1,2655.294154,971,2,10,0,497,4,20.10698301,9,13.6973183,31.67191831,13,figures,probability,volume and capacity,history,home science,24
1302,13,F,3,97,123,2,2.821728815,110,275,2,9,267,130,1,7,876,488,1,1.118393715,1130.062246,327,2,0,832,77,1,13,1841,72,2,0,1632.906315,0,1,1,1880.912148,308,2,0,2435,607,0,32.94852922,42,14.56108633,25.47798305,14,Only school lessons,angles,geometry,home science,PTS,14
1303,14,F,2,250,92,2,4.451820433,361,56,2,3,502,213,2,8,761,533,1,1.46504583,1425.685011,529,1,6,1257,0,2,4,2431,226,2,0,1580.125796,362,1,1,662.9516431,730,2,7,2435,199,4,51.04747402,69,21.8550763,15.49709241,14,Only school lessons,fractions/decimals,percentages,history,tamil,20
1304,15,M,5,176,107,2,2.873770795,110,306,2,6,407,89,2,10,687,0,2,1.072096687,1343.060271,0,2,7,1823,495,0,13,1423,170,2,0,1395.705913,125,0,1,925.3578727,1108,2,3,2435,154,4,10.36897135,Ab ,9.585580634,37,12,practicing,angles,decimals,home science,PTS,20
1305,13,M,4,175,279,2,5,707,426,2,8,698,333,2,7,1007,17,1,0.75757648,1179.672112,183,1,9,1039,32,1,6,1858,432,2,1,1008.222165,122,1,4,2588.510304,930,2,0,2217.85364,208,3,28.64184783,40,23.45257448,6.11996141,16,practicing,algebra,geometry,science,english,24
1306,15,M,3,95,82,1,2,251,70,1,6,302,508,2,10,703,489,2,0,967.7531998,418,2,3,691,358,2,4,2383,228,2,2,1106.715149,0,1,0,1576.002389,867,2,5,2435,312,2,46.73250015,37,16.3209533,36.31476482,17,figures,fractions/decimals,roman numbers,buddhism,buddhism,24
1307,15,F,2,203,167,2,3.907096942,239,387,2,10,420,127,2,10,736,497,2,0,2210,926,0,5,658,249,2,2,1814,566,2,0,1226.471955,234,1,3,2725,435,2,3,459.3535922,249,4,25.8522893,10,3.814120437,13.0480083,18,practicing,ratio,none,ict,sinhla,24
1308,15,F,3,186,156,2,4.360323198,240,268,2,3,462,127,2,6,1089,258,1,1.588879923,674.815783,262,1,7,599,291,1,10,1359,416,2,0,401.5983322,249,0,0,1580.674903,231,1,2,1299.951715,262,3,62.5,6,9.757620711,29.53606861,18,figures,angles,set theory,civics,PTS,20
1309,14,F,2,189,40,2,5,110,387,2,5,160,375,2,10,434,428,2,0,1081.915741,550,1,5,1038,298,1,9,1799,635,2,1,644.610811,0,1,5,1671.382629,1601,2,1,1046.639839,250,1,29.96700153,69,28.5,10.82258436,14,figures,fractions/decimals,roman numbers,buddhism,tamil,24
1310,14,F,4,216,193,2,2,610,305,2,8,378,163,2,3,1056,280,1,0.911896214,1480.310116,320,2,12,916,355,2,13,1128,345,2,1,1522.747682,0,1,3,1585.913694,0,2,6,2435,318,1,22.16445233,20,11.40984943,20.99716003,10,figures,angles,decimals,maths,tamil,24
1311,15,M,3,110,149,2,2.664352013,110,294,2,5,309,124,2,6,920,46,1,1.874617221,434.7597077,87,0,4,1340,0,2,6,2199,104,2,3,2428,349,1,0,1621.755305,161,2,1,2157.83482,163,4,62.5,Ab,26.99150961,29.43625921,19,practicing,fractions/decimals,set theory,home science,home science,14
1312,14,M,6,217,50,2,3.519194049,110,386,2,5,180,40,2,4,334,816,2,0.335003787,1346.334742,85,2,0,1524,389,2,13,1796,964,1,2,1907.672271,160,1,3,1209.448526,271,1,3,1308.044796,149,1,36.40006904,37,18.78320457,3,20,figures,angles,none,sinhala,maths,14
1313,13,F,3,101,40,2,3.636058051,245,135,2,7,160,344,2,0,1092,67,2,1.034745516,1206.498893,694,2,6,1399,324,1,12,1993,383,1,1,687.1670412,0,1,1,2215.026053,0,2,3,2127.35978,159,1,33.86990132,69,24.60149469,37,10,Only school lessons,angles,percentages,civics,geography,10
1314,14,M,2,154,42,2,2.145798616,350,108,2,8,766,155,2,0,878,491,2,1.600649114,567.2123755,590,2,4,2036,88,2,13,1367,485,2,0,1036.676589,105,1,1,1687.057742,509,1,2,900.2447009,590,2,38.8156562,9,18.2169056,5.938109252,11,Only school lessons,angles,triangle theory,dancing,tamil,10
1315,13,M,3,162,105,2,3.70807419,345,56,2,9,786,163,2,0,560,313,0,1.240413593,1217.500614,448,2,5,503,0,2,13,1266,457,2,0,1038.411607,431,1,2,2640.003482,954,2,2,2252.916914,148,4,36.73399913,9,20.31220578,17.08009838,16,practicing,angles,circle theory,ict,maths,10
1316,14,M,3,191,82,2,2.240994747,417,255,2,6,570,140,2,3,812,311,1,0.658721262,748.5540867,284,2,10,1163,0,2,0,1710,506,2,0,0,525,1,0,2520.944556,533,2,8,1438.663545,552,3,32.93500735,28,9.875036491,3,16,Only school lessons,algebra,geometry,maths,history,10
1317,15,M,5,199,68,2,2,417,349,2,9,393,357,2,6,814,1081,2,1.291919202,0,399,0,3,1190,0,2,3,1343,303,1,1,1331.510439,59,0,0,1663.800608,717,2,3,0,585,0,40.94191482,20,22.32025119,31.09789422,16,figures,ratio,circle theory,home science,history,14
1318,14,M,5,251,107,1,4.52714206,145,229,2,3,373,321,2,2,1039,489,2,1.555270757,607.4646493,83,1,6,1289,439,1,13,2139,624,2,0,2428,114,0,0,778.6686058,115,2,2,2435,82,1,58.93080363,Ab ,26.20523522,26.59379731,15,Only school lessons,angles,decimals,sinhala,tamil,20
1319,14,M,2,261,179,1,5,401,382,2,5,403,120,2,3,884,576,2,0,1653.023606,365,1,4,2036,43,1,13,1231,300,2,3,1669.25443,0,1,2,1197.12943,503,2,5,1093.663228,291,4,35.7544954,78,17.43787837,3,15,practicing,angles,roman numbers,civics,history,24
